entity:1kg_sub_sample_id	BAM_File_Path	BAM_File_Ref	BAM_INDEX_File_Ref	Sample
0a377d8c-a206-4185-bf18-a157aec749e2	/bam_files/HG00728.mapped.ILLUMINA.bwa.CHS.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_262a292c-777e-4834-9c79-2c9435c596f4	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/493510ea-f156-4f1a-9b6b-413895bdbfb7/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG00728.mapped.ILLUMINA.bwa.CHS.low_coverage.20121211.bam.bai	HG00728
0a45fc87-ac90-4fe0-a4bd-9eaf8ddeaedc	/bam_files/NA20808.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_7d9c5b61-e10c-422d-9431-efd4b475e408	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/84e42e49-5f27-481b-8fb4-d63eb4da181c/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20808.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam.bai	NA20808
0a535d6d-1fe1-4817-bd23-e0b1e56cef33	/bam_files/NA19149.mapped.ILLUMINA.bwa.YRI.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_ff7a2188-a26f-49fd-b6de-322a941e9611	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/543dd67c-03db-4219-84a9-cfd685d5f916/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA19149.mapped.ILLUMINA.bwa.YRI.low_coverage.20130415.bam.bai	NA19149
0a6b76b8-dc48-4758-b550-17cd03aad506	/bam_files/HG03934.mapped.ILLUMINA.bwa.BEB.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_37c6996c-6793-466c-b941-b9c752fbd590	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/ce0315bc-e3e1-466a-a793-511abcaa1d46/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03934.mapped.ILLUMINA.bwa.BEB.low_coverage.20121211.bam.bai	HG03934
0a942936-6fd1-43df-9391-4912abcac53a	/bam_files/HG01697.mapped.ILLUMINA.bwa.IBS.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_a5570e6e-7b98-4da3-be46-7f5220c8d038	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/6fa620e5-f180-4dfb-b52e-3f110dcc5905/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01697.mapped.ILLUMINA.bwa.IBS.low_coverage.20120522.bam.bai	HG01697
0abebf88-2024-449e-86b2-1ccc5d3c782c	/bam_files/HG04180.mapped.ILLUMINA.bwa.BEB.low_coverage.20130502.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_2b931c9f-23f5-4b4e-b277-62b03c3e775d	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/3aac051e-4eda-40e8-8eb3-5c9733b24830/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG04180.mapped.ILLUMINA.bwa.BEB.low_coverage.20130502.bam.bai	HG04180
0afadff9-4af7-486d-9849-36f7aefc7305	/bam_files/NA20801.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_ef26d9d7-c22a-418a-a527-9b3e3974f752	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/9c52f166-d8bd-4d4f-b6d7-a91e494d1e08/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20801.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam.bai	NA20801
0b18f093-7c0b-44e3-bade-0b1ad5965bf2	/bam_files/HG01531.mapped.ILLUMINA.bwa.IBS.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_b1ce9d20-f89f-4c13-9bc2-34f9f5d33d7f	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/7e3b426f-9486-43a7-ab64-e4b6ef37140d/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01531.mapped.ILLUMINA.bwa.IBS.low_coverage.20130415.bam.bai	HG01531
0b47e49a-93a2-4750-9327-9533e7b0ceff	/bam_files/HG03616.mapped.ILLUMINA.bwa.BEB.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_983fd3c9-e5ec-4197-b127-f5fb015c9d6e	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/0284cefa-96a4-42d9-9b20-b49304aa07b6/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03616.mapped.ILLUMINA.bwa.BEB.low_coverage.20130415.bam.bai	HG03616
0b50f18a-f291-4a6b-977d-a7b9284fff9c	/bam_files/HG00187.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_195c7f7c-9c4f-432d-8877-90c43abb1bae	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/f5cc891e-7ef8-4f75-a262-d1bfcd6d9a7d/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG00187.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam.bai	HG00187
0b793d27-14ce-40e8-a231-05583c351876	/bam_files/NA19379.mapped.ILLUMINA.bwa.LWK.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_195ca36b-1128-4193-905b-df9770097359	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/8ea41998-7f82-4a60-9d42-d5f23e9b8866/call-SamtoolsIndex/attempt-2/glob-6efbc60cb1e0959bab4e467327a9416c/NA19379.mapped.ILLUMINA.bwa.LWK.low_coverage.20120522.bam.bai	NA19379
0b92e1d2-0e56-4d11-993c-dba77d635b4d	/bam_files/HG01474.mapped.ILLUMINA.bwa.CLM.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_18b5569b-707b-42a0-ab46-9774a9c03117	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/629b10a8-071c-4151-a0b5-e0a5433dc9f7/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01474.mapped.ILLUMINA.bwa.CLM.low_coverage.20130415.bam.bai	HG01474
0be32626-c6ae-4c9f-9b17-847093bca25b	/bam_files/NA11931.mapped.ILLUMINA.bwa.CEU.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_ee054675-de49-49e9-9d65-50367b47fd5c	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/a26bdab2-ab15-41de-9665-63f8062733f7/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA11931.mapped.ILLUMINA.bwa.CEU.low_coverage.20130415.bam.bai	NA11931
0be3e454-cb6e-4c99-9864-a749355124b4	/bam_files/HG02589.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_c11bd56a-f588-4800-b49a-2f42c7be1934	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/231f3ba0-3cf0-4adc-bce6-a8d5d24e4730/call-SamtoolsIndex/attempt-4/glob-6efbc60cb1e0959bab4e467327a9416c/HG02589.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	HG02589
0be55cf9-2f4d-4e0c-84b7-0a71c7a3fd1e	/bam_files/HG01362.mapped.ILLUMINA.bwa.CLM.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_cef4fc52-25fd-4f6a-9b8c-dc364cc861e8	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/f7cd52ac-5136-4a61-b194-7460ceb94f8a/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01362.mapped.ILLUMINA.bwa.CLM.low_coverage.20130415.bam.bai	HG01362
0bf28600-7447-4f5d-8bf2-addbf5efb06d	/bam_files/HG02016.mapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_c8177440-643a-477c-bce8-270d54bf6bb0	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/f370ac85-7dbc-4aa4-b3dd-1e054af21d9a/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02016.mapped.ILLUMINA.bwa.KHV.low_coverage.20120522.bam.bai	HG02016
0bfd0223-9f1b-4568-a5a5-2938a71a1e96	/bam_files/HG03885.mapped.ILLUMINA.bwa.STU.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_4e87a38e-5866-4822-b819-e34a44bde03f	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/c2b912d0-8d1b-4da7-8ef5-f2100e5c86c6/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03885.mapped.ILLUMINA.bwa.STU.low_coverage.20130415.bam.bai	HG03885
0c0a513b-b331-480f-b58d-7aab69fb9d65	/bam_files/NA18539.mapped.ILLUMINA.bwa.CHB.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_593c8449-6bfd-4812-83ea-d9187b501a1a	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/6a81d467-a392-405f-9681-2a405e07d498/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA18539.mapped.ILLUMINA.bwa.CHB.low_coverage.20120522.bam.bai	NA18539
0c2d19a6-19a9-4011-9b80-11916b2c1369	/bam_files/HG03006.mapped.ILLUMINA.bwa.BEB.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_183b7b9b-2044-47ad-abc6-6af7cefc8299	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/2134e129-bf8b-49fc-8a26-11fa20a8a2c6/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03006.mapped.ILLUMINA.bwa.BEB.low_coverage.20130415.bam.bai	HG03006
0c5041cc-e2eb-458a-8563-aed4b93da892	/bam_files/NA19776.mapped.ILLUMINA.bwa.MXL.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_8ab43594-e176-405f-bc23-b45d75c55fd8	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/51f020e4-9ede-4bc9-8da2-30f3b5fdbc2a/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA19776.mapped.ILLUMINA.bwa.MXL.low_coverage.20120522.bam.bai	NA19776
0c8253d0-c748-4efc-8e07-e649f9999a3c	/bam_files/NA20298.mapped.ILLUMINA.bwa.ASW.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_ca782da2-11c1-44ad-896a-501c74eb754b	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/4befb178-b4b9-4838-bab9-53ebc1315c28/call-SamtoolsIndex/attempt-2/glob-6efbc60cb1e0959bab4e467327a9416c/NA20298.mapped.ILLUMINA.bwa.ASW.low_coverage.20130415.bam.bai	NA20298
0ca41d49-341b-4452-8951-55806730aa3a	/bam_files/NA20770.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_93c74a9f-41f1-4e63-aa6d-c8398e7c620d	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/88b63eeb-4b9a-4948-98a4-2b6f522f7c17/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20770.mapped.ILLUMINA.bwa.TSI.low_coverage.20130415.bam.bai	NA20770
0caaa4ef-76c5-4fae-a787-77f5c85902a5	/bam_files/HG02837.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_cbaef4e8-3b74-4a76-88db-7acb260bceae	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/a64ea7f2-5882-48af-8bc9-7be89ac34736/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02837.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	HG02837
0cb5823a-dc40-4321-824e-c51e7dffdafd	/bam_files/HG02009.mapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_301b6e3d-3534-4549-b6a8-8f9c121e6e7f	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/80bbac84-fb78-453e-8b01-b29d1c7ecbd6/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02009.mapped.ILLUMINA.bwa.ACB.low_coverage.20120522.bam.bai	HG02009
0cb97c12-448c-4b8a-821b-57c870252d7a	/bam_files/HG04216.mapped.ILLUMINA.bwa.ITU.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_659cb847-8314-4fb2-acd0-a766254f8f59	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/eae66b82-591d-4817-8d21-28cc0c494bcb/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG04216.mapped.ILLUMINA.bwa.ITU.low_coverage.20130415.bam.bai	HG04216
0cd78e66-79c8-4325-ab7a-f1d1539d56b3	/bam_files/HG01612.mapped.ILLUMINA.bwa.IBS.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_aefb87f1-b9f0-4ef0-8f56-2a56cc720055	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/4019c206-00d7-4eea-9d5c-053ac0b26358/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01612.mapped.ILLUMINA.bwa.IBS.low_coverage.20120522.bam.bai	HG01612
0ce5b74b-ba6d-4b6a-a18c-1832664c6cb0	/bam_files/NA18856.mapped.ILLUMINA.bwa.YRI.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_59dc8a84-50e5-4602-a46b-f08f20b8909a	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/bf45d3a3-bc63-4fe2-a691-900721412ee5/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA18856.mapped.ILLUMINA.bwa.YRI.low_coverage.20120522.bam.bai	NA18856
0cf003b5-99f4-4225-8423-66e85d64f2dc	/bam_files/HG02778.mapped.ILLUMINA.bwa.PJL.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_e788dc3a-3edf-4131-96c6-3138a6db3dd0	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/55ca1c41-2215-45bd-b37e-27fa4a23e2d7/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02778.mapped.ILLUMINA.bwa.PJL.low_coverage.20130415.bam.bai	HG02778
0d11872e-3306-4bb3-927f-6374a2b5c0a4	/bam_files/NA19308.mapped.ILLUMINA.bwa.LWK.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_dde3b933-8eec-49ac-8d3d-e4be79cb4b67	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/73b9bba8-4fdc-4c7d-9928-95fdae45ad7f/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA19308.mapped.ILLUMINA.bwa.LWK.low_coverage.20130415.bam.bai	NA19308
0d5376d0-ce11-4704-8799-12af9b12d59a	/bam_files/HG01670.mapped.ILLUMINA.bwa.IBS.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_eb4c2a5c-9206-432f-bc89-2b15f3a653d1	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/cce8c758-147b-4dc8-8ae6-07fdce40fbc6/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01670.mapped.ILLUMINA.bwa.IBS.low_coverage.20120522.bam.bai	HG01670
0d591579-5a21-403e-a4c0-b4d601848579	/bam_files/HG02768.mapped.ILLUMINA.bwa.GWD.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_39a0552d-bdf8-40c7-80c4-fa6a889b0f2a	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/b0a2ae16-fa12-4fad-8180-b7ef300a73bf/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02768.mapped.ILLUMINA.bwa.GWD.low_coverage.20130415.bam.bai	HG02768
0d5d01d9-cc77-4e8c-ab72-f178bd6c2300	/bam_files/HG02561.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_90ff9efe-502b-4971-88b9-b5f2f07f851b	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/d0fc835e-d187-4f57-8e42-a03483bdcd42/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02561.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	HG02561
0d84b43a-7efa-4fef-9114-472b1a90acec	/bam_files/NA20884.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_45ff0138-ed08-4eb2-a17b-e34d4b640a0f	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/fc2813a2-b2ff-47ba-b69f-74fd054cb105/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20884.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam.bai	NA20884
0d90c693-1da4-4470-928a-92f58664b142	/bam_files/HG02219.mapped.ILLUMINA.bwa.IBS.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_917ccfe7-060f-46f7-abde-83f3fe4acee4	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/6bdec324-5013-4659-935d-af848cc37246/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02219.mapped.ILLUMINA.bwa.IBS.low_coverage.20130415.bam.bai	HG02219
0d98c555-da67-432b-9a0c-86a27f82f84d	/bam_files/NA19129.mapped.ILLUMINA.bwa.YRI.low_coverage.20130415.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_d0710569-2f9c-4440-a11d-2a8aad86a043	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/faf98047-fced-4d92-9cf3-86d66b69260b/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA19129.mapped.ILLUMINA.bwa.YRI.low_coverage.20130415.bam.bai	NA19129
0dca1991-5f64-42ab-a900-553be4959385	/bam_files/HG02851.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_5d246762-5dbf-4fe2-b721-e66ec7e0d9af	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/c29bfa91-29b0-4403-92aa-3573e8ac14d2/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02851.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	HG02851
0dcc9bb2-c1cf-4f74-b021-da154aea90be	/bam_files/HG01359.mapped.ILLUMINA.bwa.CLM.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_deb5d769-3c25-4ce1-997e-942dfd91bdaf	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/fdc177ca-2a74-4d18-a57a-33399096d7bc/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01359.mapped.ILLUMINA.bwa.CLM.low_coverage.20120522.bam.bai	HG01359
0de65be4-a460-4257-8778-abd5725c5009	/bam_files/NA20294.mapped.ILLUMINA.bwa.ASW.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_e20def7f-6b0a-423c-bbc5-ad55ee50357c	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/55b061c9-e52b-4390-8eca-103792ae1414/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20294.mapped.ILLUMINA.bwa.ASW.low_coverage.20120522.bam.bai	NA20294
0e128035-23d8-4b7f-b2da-8cbf84df82c5	/bam_files/HG01983.mapped.ILLUMINA.bwa.PEL.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_b2e5dca7-6301-46dc-a779-3036a17fb121	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/bb4b0fc9-048c-45ea-a1f0-a5414cdfb1ac/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG01983.mapped.ILLUMINA.bwa.PEL.low_coverage.20120522.bam.bai	HG01983
0e1c92d9-d834-4165-865c-583aa917fde4	/bam_files/HG03663.mapped.ILLUMINA.bwa.PJL.low_coverage.20130502.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_c28790f9-e9ff-4d52-b8b3-e269690abc70	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/c4d08a9d-0faf-4b78-aff0-28eeefd429ed/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03663.mapped.ILLUMINA.bwa.PJL.low_coverage.20130502.bam.bai	HG03663
0e20c5c5-02ab-4116-abf0-bce21635e7dc	/bam_files/HG03258.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_f038b95a-a3ba-4343-ba5b-2f309b077ddb	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/b1d94132-3cca-452f-86e5-2ab1906ecbe2/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG03258.mapped.ILLUMINA.bwa.GWD.low_coverage.20121211.bam.bai	HG03258
0e26d145-9e72-4278-b423-0539e1d94fa8	/bam_files/NA20904.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_b5d342f9-b149-4f44-80c7-e4017b7ebf6d	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/621e1787-151f-4c3a-a35d-f42904040c84/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/NA20904.mapped.ILLUMINA.bwa.GIH.low_coverage.20120522.bam.bai	NA20904
0e48b80b-192f-4478-88f9-b7b401752779	/bam_files/HG02476.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam	drs://data.terra.bio/v1_c0dc283d-adad-4614-9f6c-1e101dd9b443_fe17e1d7-a141-42d0-8c03-0233ec5e5eea	gs://fc-9db09784-fa15-41bb-80f3-28fbc05c715a/76515963-195a-40d9-9d52-89eed542c9a5/BuildBamIndexWithSamtools/661c9a47-5e78-46bb-9f43-6b9da6b99153/call-SamtoolsIndex/glob-6efbc60cb1e0959bab4e467327a9416c/HG02476.mapped.ILLUMINA.bwa.ACB.low_coverage.20121211.bam.bai	HG02476
